Date,Region,Time,12,18,24,30
20200103,Points_position_Brandeburg,12,5.015053283423185,5.983752176107373,7.960902839899063,6.35365672595799
20200103,Points_position_Thuringia,0,6.308312360022683,6.509861039929092,4.695805614814162,5.48610058426857
20200103,Points_position_Thuringia,12,4.785780441015959,5.553137704671826,8.133014351129532,5.183210330083966
20200103,Points_position_Westphalia,0,6.926859799597878,7.367647218517959,3.655098980292678,5.381122022867203
20200103,Points_position_Westphalia,12,3.768808852881193,5.5226582735194825,7.15670171380043,5.611968951299787
20200103,Points_position_Rhineland,0,6.631712857459206,6.774244355969131,3.7749262508004904,3.5558809340000153
20200103,Points_position_Rhineland,12,3.947794448584318,3.54754535848042,5.606572777032852,4.989728884771466
20200103,Points_position_Bavaria,0,3.7963838016730733,4.984130906872451,5.236758297309279,3.659661680459976
20200103,Points_position_Bavaria,12,5.202526580542326,4.231354638875928,6.984510093927383,6.284072833135724
20200103,Points_position_Baden,0,4.990910474036355,5.560749101452529,4.652689998969436,3.2735685408115387
20200103,Points_position_Baden,12,4.893320571631193,3.305214807332959,4.970567375421524,4.855455355718732
20200103,Points_position_Saxony,0,5.034069958899636,6.1511612413451076,7.422581737861037,5.100736051797867
20200103,Points_position_Saxony,12,6.9732327573001385,5.25608913594624,7.52159658074379,6.505710558965802
20200103,Points_position_Anhalt,0,5.560589734290261,6.569484758190811,5.328864162787795,6.168639570474625
20200103,Points_position_Anhalt,12,5.189770232886076,6.214100763143506,7.669475227594376,6.465408282354474
20200103,Points_position_Hesse,0,5.7843579685431905,6.559495973400772,3.895249431952834,4.588132292032242
20200103,Points_position_Hesse,12,3.7067818753421307,4.369576379598584,8.215968757867813,6.258081393316388
20200104,Points_position_HolStein,0,8.796659552113852,8.037464838474989,3.0363504523411393,3.512534072273411
20200104,Points_position_HolStein,12,2.52819848729996,4.275501078926027,6.717879582196474,6.179785479791462
20200104,Points_position_Lower_Saxony,0,7.432291113393148,4.441122751682997,2.4971410864964128,2.3534821771318093
20200104,Points_position_Lower_Saxony,12,2.426393754023593,2.770828074775636,4.176938343793154,4.371796359308064
20200104,Points_position_Pomerania,0,9.570711218373617,7.289234858006239,3.635433399118483,2.4652375482255593
20200104,Points_position_Pomerania,12,3.5217573709669523,2.377864665351808,3.306289006024599,4.447577227838337
20200104,Points_position_Brandeburg,0,8.532501303212484,6.4321734718978405,4.169687473215163,2.9940232537919655
20200104,Points_position_Brandeburg,12,3.5952436990919523,2.33933240827173,2.525353718549013,3.522433032281697
20200104,Points_position_Thuringia,0,8.456716619984945,6.121172647923231,4.192482196725905,2.4433030389482155
20200104,Points_position_Thuringia,12,3.652658707636874,1.954780406318605,1.8974488265812397,3.0590598480775952
20200104,Points_position_Westphalia,0,6.405683599965414,5.815733652561903,3.6472913855686784,2.889822890632786
20200104,Points_position_Westphalia,12,3.8342974252882414,3.060756511054933,3.6818058975040913,2.5711905853822827
20200104,Points_position_Rhineland,0,5.592838369862875,5.45777390524745,4.413322650827467,3.1353730462724343
20200104,Points_position_Rhineland,12,4.590585953730624,2.918657130561769,0.9491951949894428,1.5460059540346265
20200104,Points_position_Bavaria,0,6.741119467274984,6.854729395359755,5.373819553293288,2.3269719384843484
20200104,Points_position_Bavaria,12,5.379602677363437,2.8958357041701674,0.7051842696964741,1.7356231110170484
20200104,Points_position_Baden,0,5.17869766856893,5.034596186131239,4.48676320258528,1.8707627557450905
20200104,Points_position_Baden,12,4.452789551753085,2.069972819648683,1.2990735061466694,0.9596030609682202
20200104,Points_position_Saxony,0,8.355924688832602,6.881996851414442,5.05873700324446,3.2955788873368874
20200104,Points_position_Saxony,12,4.5884459085646085,3.2177637284621596,2.722110081464052,2.979431857354939
20200104,Points_position_Anhalt,0,7.281404577748617,6.360401850193739,4.272087299264967,2.083771636360325
20200104,Points_position_Anhalt,12,3.3234541483107023,2.1128881638869643,2.6390469558537006,3.2180964844301343
20200104,Points_position_Hesse,0,5.607906424062094,6.750330667942762,2.463478290475905,1.598664214485325
20200104,Points_position_Hesse,12,2.316652543086093,1.2595098679885268,1.7748215682804585,1.2860286133363843
20200105,Points_position_HolStein,0,5.629913203418255,6.093979664379731,7.136209529970074,5.7058780416846275
20200105,Points_position_HolStein,12,6.704913722351193,5.735893491189927,5.768006610684097,5.212746564124245
20200105,Points_position_Lower_Saxony,0,3.491279475390911,4.3345020490232855,4.145051998231793,4.066490910947323
20200105,Points_position_Lower_Saxony,12,4.30728112347424,3.8458406957797706,4.22507410030812,4.022564831946511
20200105,Points_position_Pomerania,0,3.1119249984622,4.3853538709227,4.470094722841168,4.4996307119727135
20200105,Points_position_Pomerania,12,5.053847895935178,4.420421842020005,4.310008334927261,3.6680325901252218
20200105,Points_position_Brandeburg,0,2.5031965896487236,3.2305801587644964,3.6745262566546444,3.3703258261084557
20200105,Points_position_Brandeburg,12,3.451692210510373,3.1453592809848487,2.7726777074858546,2.8187436496955343
20200105,Points_position_Thuringia,0,1.8181494399905205,2.3137806134764105,3.04489139947691,2.7065608724951744
20200105,Points_position_Thuringia,12,3.6012836564332247,2.4344866308383644,3.128396320156753,2.6336011326056905
20200105,Points_position_Westphalia,0,3.5818918868899345,2.7006405072752386,2.6169300499896053,0.5073020681738853
20200105,Points_position_Westphalia,12,3.5995365250855684,2.207103970926255,2.3256981847807765,2.468577328894753
20200105,Points_position_Rhineland,0,1.1783159896731377,2.0160797315184027,0.966543239686871,0.19350697845220566
20200105,Points_position_Rhineland,12,0.3586097825318575,0.4068129095248878,1.1098969457671046,2.397431317542214
20200105,Points_position_Bavaria,0,0.8534239456057549,1.9958141522947699,1.9046650353411678,1.9179733023047447
20200105,Points_position_Bavaria,12,1.6256767380982637,2.0922110113315284,2.5942910192534328,2.920777264807839
20200105,Points_position_Baden,0,1.2108877822756767,1.2235477643553168,2.46212772760191,1.8242061361670494
20200105,Points_position_Baden,12,2.5750690568238497,1.8962748083285987,1.0886605260893703,2.4223279392463155
20200105,Points_position_Saxony,0,2.758321635425091,2.7580784040037543,3.127695125673199,3.362049840390682
20200105,Points_position_Saxony,12,3.098392115905881,3.4224321874789894,4.234280872158706,3.040537778113503
20200105,Points_position_Anhalt,0,2.6398848220705986,3.3078067975584418,2.9312801781634334,2.6948535665869713
20200105,Points_position_Anhalt,12,3.5374237168580294,2.5511667761020362,3.258065509609878,3.0316323673469014
20200105,Points_position_Hesse,0,2.202155940234661,1.4482238965574652,2.4674015465716366,1.8799331411719322
20200105,Points_position_Hesse,12,2.4743305314332247,1.4137060674838722,2.8179085729643703,3.5150517856818624
20200106,Points_position_HolStein,0,5.8825838121410925,5.262081845576176,4.814712316117948,5.368387621827424
20200106,Points_position_HolStein,12,4.759876653552055,5.456022504717112,5.323558552190661,6.623091789268074
20200106,Points_position_Lower_Saxony,0,3.6509134325024206,4.22566674547852,4.038057118974393,4.338983935303986
20200106,Points_position_Lower_Saxony,12,3.849264547228813,4.202434781938791,4.229789478704333,4.954703422568855
20200106,Points_position_Pomerania,0,4.533222392463358,3.515139325434575,3.683873921952909,3.50111619848758
20200106,Points_position_Pomerania,12,3.534092351794243,3.252477888017893,3.7936417888849974,4.212191673301277
20200106,Points_position_Brandeburg,0,2.690347865485819,2.8373248417919967,2.4884012046677526,2.88246385473758
20200106,Points_position_Brandeburg,12,2.315178319811821,2.804273847490549,2.9931351970881224,2.703013511680183
20200106,Points_position_Thuringia,0,3.136667445563944,2.58847306566895,3.034328252397245,3.7770580472424626
20200106,Points_position_Thuringia,12,2.7781872004270554,3.782364133745432,4.002006275579333,3.3384161911235424
20200106,Points_position_Westphalia,0,2.8219358476635534,2.9817874272412155,5.004459172807401,4.53772394079715
20200106,Points_position_Westphalia,12,4.901390478014946,4.342310193926096,4.2260434459894896,3.082285972617683
20200106,Points_position_Rhineland,0,1.2994615587231237,2.752960904414067,6.645889073930448,5.371439379639924
20200106,Points_position_Rhineland,12,6.612232610583305,5.406746152788401,4.000472767278552,3.5384856186137768
20200106,Points_position_Bavaria,0,2.456196025275858,2.869507535273442,3.559860021196073,4.085482043214142
20200106,Points_position_Bavaria,12,3.323206350207329,4.26474404707551,3.465978367254138,1.8125678024516674
20200106,Points_position_Baden,0,1.18035908069578,2.5983931859082077,3.6688402000290807,4.393675250001252
20200106,Points_position_Baden,12,3.6239303797483444,3.882145170122385,3.8739297222346067,1.2712050400004955
20200106,Points_position_Saxony,0,3.956218913459452,2.981049283320317,3.5110471549851354,4.173733157105744
20200106,Points_position_Saxony,12,3.6788906306028366,4.1238596476614475,3.2411610912531614,3.35231694795948
20200106,Points_position_Anhalt,0,2.9127943071362097,2.9950530369824264,4.925142079911893,4.2183231534436345
20200106,Points_position_Anhalt,12,4.956722661852837,3.8520376719534397,3.3807465862482786,3.1824980697856518
20200106,Points_position_Hesse,0,2.569303706550272,3.754376157099614,4.684425145707792,4.335092944093049
20200106,Points_position_Hesse,12,5.1225761622190475,4.42433762922883,4.267005665227771,3.4062148056254955
20200107,Points_position_HolStein,0,5.118957452941686,6.716787505894899,8.407170335762203,8.136628305539489
20200107,Points_position_HolStein,12,8.53575712442398,8.27922718616901,5.497479583049426,3.188283190858783
20200107,Points_position_Lower_Saxony,0,4.342231683898717,5.4891149289906025,6.77491859626025,5.814862405881286
20200107,Points_position_Lower_Saxony,12,6.50294691324234,5.808482099499088,4.39079966666759,2.7336399413470645
20200107,Points_position_Pomerania,0,3.941265039611608,4.6513463743031025,6.479382555000484,6.810645258054137
20200107,Points_position_Pomerania,12,6.161184370517731,6.627306867565494,5.472687865520129,3.0727283812884707
20200107,Points_position_Brandeburg,0,3.233619623351842,3.1453229673206806,4.216435472480953,4.007941400632262
20200107,Points_position_Brandeburg,12,4.209177076816559,4.529000211681705,4.4144145500904415,3.900872454774799
20200107,Points_position_Thuringia,0,4.11498635308817,3.2832204587757587,4.1449251575395465,4.3360225316137075
20200107,Points_position_Thuringia,12,4.5606518387794495,4.476637769665103,5.2215739739185665,4.386662707460346
20200107,Points_position_Westphalia,0,4.95174401300028,3.160772491246462,3.374005357734859,4.503647958859801
20200107,Points_position_Westphalia,12,3.59541517496109,5.0175713786738925,5.090645934367785,3.9985515929583926
20200107,Points_position_Rhineland,0,4.456344537902623,3.055158782750368,3.5593462390825152,4.110577737912536
20200107,Points_position_Rhineland,12,3.909452497959137,3.801958967174869,5.398404265666613,4.349618182313861
20200107,Points_position_Bavaria,0,3.728076868224889,1.5193654783070087,2.7060137195512652,3.568020975217223
20200107,Points_position_Bavaria,12,3.145963728427887,3.0843343028682284,2.492604399943957,3.174702868593158
20200107,Points_position_Baden,0,3.362316065002233,1.7933713681995869,2.6070337696000934,2.8294517155736685
20200107,Points_position_Baden,12,2.5770588517189026,2.4380749950069003,2.5839301598316524,2.511059985292377
20200107,Points_position_Saxony,0,3.337993555236608,3.454961944371462,4.57801918219775,4.6968013402074575
20200107,Points_position_Saxony,12,4.258462965488434,4.647150922741275,5.270833159709582,4.4660312987689395
20200107,Points_position_Anhalt,0,3.3504065801389515,4.043886352330446,6.243279497139156,6.6732112523168325
20200107,Points_position_Anhalt,12,5.969385206699371,6.733685422863346,5.137145186687121,3.344079241884174
20200107,Points_position_Hesse,0,3.2010649968869984,3.556757140904665,5.153573076240718,5.011279260739684
20200107,Points_position_Hesse,12,5.301309645175934,5.037056852306705,4.8839065087086055,3.795861468446674
20200108,Points_position_HolStein,0,6.742612726055086,4.512832356616855,2.4941323790699244,3.6073367670178413
20200108,Points_position_HolStein,12,2.185907172039151,3.473970594772254,7.030985917896032,6.048323884606361
20200108,Points_position_Lower_Saxony,0,5.071683770976961,3.1679760944098234,1.173903802409768,3.348612554371357
20200108,Points_position_Lower_Saxony,12,1.3439767826348543,4.052347364791785,6.4324026964604855,5.593705430626869
20200108,Points_position_Pomerania,0,5.987169153057039,4.238444996997714,2.5289834532886744,2.482321508228779
20200108,Points_position_Pomerania,12,2.365110205486417,2.5197965530242072,5.210681047290564,5.109662309288979
20200108,Points_position_Brandeburg,0,4.271129495464265,4.201404286548495,2.2392304930835962,2.397520788013935
20200108,Points_position_Brandeburg,12,2.5250452030450106,2.8382932571257697,3.76540669426322,3.7610428482294083
20200108,Points_position_Thuringia,0,5.445268518291414,4.61271638981998,3.3569024596363306,3.508353002369404
20200108,Points_position_Thuringia,12,3.3363664615899324,3.2762967971648322,5.599841203540564,4.98528029024601
20200108,Points_position_Westphalia,0,5.348293191753328,4.182403279468417,1.7895234618335962,3.9762713983654976
20200108,Points_position_Westphalia,12,2.1271799076348543,3.774286451705848,5.773352708667517,3.8745987564325333
20200108,Points_position_Rhineland,0,5.716829187236726,4.9073750507086515,3.66906295157969,4.17062259465456
20200108,Points_position_Rhineland,12,4.263364600017667,5.63870829618827,6.229670610278845,5.4678681045770645
20200108,Points_position_Bavaria,0,3.178247339092195,3.3827778827399015,2.6742967162281275,2.701285131275654
20200108,Points_position_Bavaria,12,3.113611029461026,3.6703283218230354,3.272727098315954,3.6184189468622208
20200108,Points_position_Baden,0,3.0082186525687575,2.950156880542636,2.051253655925393,2.3790423944592476
20200108,Points_position_Baden,12,2.5450761783868074,3.0859662917937385,2.8957816027104855,2.8499252945184708
20200108,Points_position_Saxony,0,5.603599435649812,4.946311665698886,3.9930833373218775,2.925413854420185
20200108,Points_position_Saxony,12,3.666436957195401,3.2922231582488166,4.439776506274939,5.094342485070229
20200108,Points_position_Anhalt,0,5.338350183330476,4.3907429706305265,3.141578057780862,2.8463771417737007
20200108,Points_position_Anhalt,12,3.6339128483086824,3.790552320846473,5.0436392687261105,5.107056871056557
20200108,Points_position_Hesse,0,5.311574823223054,4.269607258960605,3.7891343627125025,4.222098119556904
20200108,Points_position_Hesse,12,3.6784685123711824,4.393114271530067,6.006064500659704,5.345650926232338
20200109,Points_position_HolStein,0,7.285282411714434,5.343744277954102,6.676145819335943,8.349322169087827
20200109,Points_position_HolStein,12,6.285315164772328,6.251825211569667,6.489573305356316,6.398112741211662
20200109,Points_position_Lower_Saxony,0,6.333244600435137,6.022611618041992,5.602821615844732,6.907725184224546
20200109,Points_position_Lower_Saxony,12,4.963373789039906,4.4786146860569715,5.183451479184441,3.8735193879401777
20200109,Points_position_Pomerania,0,5.917843141694902,5.289674758911133,5.263359335571295,6.440249293111265
20200109,Points_position_Pomerania,12,4.722427972999867,4.8615797739475965,6.266861742245965,7.373427835205803
20200109,Points_position_Brandeburg,0,4.596737184663652,3.693561553955078,4.340284613281256,5.474861948750913
20200109,Points_position_Brandeburg,12,4.031780847755726,3.803428528830409,4.658201997983269,6.496985879639396
20200109,Points_position_Thuringia,0,5.767414369722246,5.464691162109375,5.4366801058349665,5.787817805074155
20200109,Points_position_Thuringia,12,5.310633310524281,5.293123124167323,5.846564119565301,5.391694513062248
20200109,Points_position_Westphalia,0,6.078316011567949,4.685695648193359,6.342151907592779,4.075041620992124
20200109,Points_position_Westphalia,12,4.867846140114125,4.211356995627284,5.519276445615105,2.9424624116218183
20200109,Points_position_Rhineland,0,6.253376283784746,5.418800354003906,7.0191996370849665,5.934296458028257
20200109,Points_position_Rhineland,12,6.579470285621937,6.5327128153294325,5.637003725278191,3.03576609204174
20200109,Points_position_Bavaria,0,3.494396486421465,3.900815963745117,3.5578635012207087,3.7615307262167335
20200109,Points_position_Bavaria,12,3.2907511083758436,3.631585953757167,3.6077850515721366,4.4783491761481855
20200109,Points_position_Baden,0,3.1167452718218556,3.378063201904297,3.460081366210943,4.074412195943296
20200109,Points_position_Baden,12,3.284327158180531,4.114673493430018,6.203060930478387,4.143594232300529
20200109,Points_position_Saxony,0,4.65067700399959,5.536886215209961,5.083236960083013,5.837715952657163
20200109,Points_position_Saxony,12,5.040157922951039,5.630905030295253,7.079706972348504,5.9366316468513105
20200109,Points_position_Anhalt,0,4.524849214692949,4.884836196899414,5.306619909912115,6.383133738301694
20200109,Points_position_Anhalt,12,4.831062921730336,4.813678620383143,6.809300249326043,5.324853387573967
20200109,Points_position_Hesse,0,6.288582124849199,5.547672271728516,6.480453756958013,6.190207331441343
20200109,Points_position_Hesse,12,5.830664285866078,5.727777360007167,6.371897524106316,3.649884668091545
20200110,Points_position_HolStein,0,5.407734074338805,7.14822026155889,3.004067822621437,4.639428247697651
20200110,Points_position_HolStein,12,2.6663771336898208,4.904351039789617,7.22730209492147,8.313726112246513
20200110,Points_position_Lower_Saxony,0,6.514810719236266,4.448881348595023,3.470525189564796,3.1717215673998
20200110,Points_position_Lower_Saxony,12,3.5296316808089614,3.643933101557195,5.754382630810142,6.411212608218193
20200110,Points_position_Pomerania,0,5.892074742063414,6.397535523399711,5.56796018712339,3.9361983435228467
20200110,Points_position_Pomerania,12,5.479472226463258,3.3239334067329764,5.1253447737544775,6.048934623599052
20200110,Points_position_Brandeburg,0,5.610229649289977,5.391559800133109,4.4185194217425305,3.370358576066792
20200110,Points_position_Brandeburg,12,4.389895505271852,3.2604148825630546,3.819074174389243,3.737699195742607
20200110,Points_position_Thuringia,0,6.194503941282164,5.630602082237601,4.620458050892921,3.2664290564134717
20200110,Points_position_Thuringia,12,4.494196957908571,3.0853240927681327,3.5930457320064306,2.9734741896390915
20200110,Points_position_Westphalia,0,4.695299305662047,3.5693628396838903,2.3096212589007337,2.1071177618578076
20200110,Points_position_Westphalia,12,3.0262404149398208,2.8416145285591483,4.279038926586509,3.7013699263334274
20200110,Points_position_Rhineland,0,5.723331608518492,3.625042160972953,2.669248028920265,1.443305124528706
20200110,Points_position_Rhineland,12,2.5196600621566176,1.6214073142036796,2.391505738720298,1.8718716353178024
20200110,Points_position_Bavaria,0,3.472574391111266,4.08652707003057,3.9808057986956555,2.6496707098558545
20200110,Points_position_Bavaria,12,4.584166592918336,2.5677459677681327,1.9154010023921728,1.3780590742826462
20200110,Points_position_Baden,0,6.227821507200133,4.364790162071586,3.5878843509417493,1.6119700567796826
20200110,Points_position_Baden,12,3.5770064061507583,2.049004360102117,1.2409835066646338,2.310321494936943
20200110,Points_position_Saxony,0,6.073568501218688,5.405956467613578,5.032426282094093,3.663153757341206
20200110,Points_position_Saxony,12,4.967280454002321,3.6279876669868827,2.809676667675376,3.667216941714287
20200110,Points_position_Anhalt,0,6.630769886716735,5.614536484703422,4.104024335072609,3.075804819352925
20200110,Points_position_Anhalt,12,4.38814455922693,2.9808662375435233,4.234742661938071,4.898170158267021
20200110,Points_position_Hesse,0,6.016487278684508,3.814148148521781,2.8036741458636243,2.045518030412495
20200110,Points_position_Hesse,12,3.064242429099977,2.160168453119695,3.4385562147945166,3.758413001894951
20200111,Points_position_HolStein,0,7.257779276929796,8.417666859924793,9.004660450853407,9.16423823311925
20200111,Points_position_HolStein,12,9.054946467280388,8.844650574028492,9.943683683843119,6.293199618346989
20200111,Points_position_Lower_Saxony,0,5.509535945020616,6.439021535217762,6.387276493944228,6.6173212714493275
20200111,Points_position_Lower_Saxony,12,6.467664286494255,6.5586856082081795,7.138469755620463,6.080450137145817
20200111,Points_position_Pomerania,0,4.924962199293077,6.361995168030262,6.2754314774647355,6.605615872889757
20200111,Points_position_Pomerania,12,6.476981684565544,6.818165130913258,6.851348936528666,7.489425738342106
20200111,Points_position_Brandeburg,0,3.8069640761241317,3.5374235585331917,3.435999714769423,4.177767056971788
20200111,Points_position_Brandeburg,12,3.6709857434034348,4.091551132500172,4.498785078496439,5.9956742124632
20200111,Points_position_Thuringia,0,3.4744369154796004,3.1425394490361214,3.327427708543837,3.658394116908312
20200111,Points_position_Thuringia,12,3.5967288464307785,3.888616867363453,5.408704817265971,5.684751589782536
20200111,Points_position_Westphalia,0,4.11739460285753,3.814876027405262,4.069464528001845,4.628206510096788
20200111,Points_position_Westphalia,12,3.7355437725782394,4.690168686211109,7.552049696416361,6.135887225158513
20200111,Points_position_Rhineland,0,2.1194068556651473,1.9808649495244026,2.360163533128798,3.5351278968155384
20200111,Points_position_Rhineland,12,2.5028796643018723,4.06725151091814,6.058094084233744,5.9458351926878095
20200111,Points_position_Bavaria,0,1.6648151045665145,1.8265051320195198,2.1485374802723527,2.465460080653429
20200111,Points_position_Bavaria,12,2.650027796626091,2.5744536593556404,2.8989735245413613,3.2620068388059735
20200111,Points_position_Baden,0,1.1952621107921004,2.0113214924931526,1.5257786149159074,2.1668532080948353
20200111,Points_position_Baden,12,1.3796534985303879,2.2304919436573982,2.9248810410208534,2.9377289609983563
20200111,Points_position_Saxony,0,3.2066775923594832,3.601283498108387,3.9214390153065324,3.9156286902725697
20200111,Points_position_Saxony,12,4.185655161738396,3.9071334078907967,5.350688993901713,6.0746537046507
20200111,Points_position_Anhalt,0,3.9878741865977645,5.049788899719715,4.657980763353407,4.739761609584093
20200111,Points_position_Anhalt,12,4.8718753308057785,5.160604782402515,6.6965885758108925,5.751819689758122
20200111,Points_position_Hesse,0,3.3251163130626082,3.444390721619129,3.894890629686415,4.491636533290148
20200111,Points_position_Hesse,12,3.812524363398552,4.751934356987476,6.481123030156596,5.083314974792302
20200112,Points_position_HolStein,0,8.466900870669633,8.993371818214655,6.906802377663553,5.450974372608471
20200112,Points_position_HolStein,12,7.137222713790834,4.989032927900553,6.45635986328125,5.5423239804804325
20200112,Points_position_Lower_Saxony,0,7.048785254824907,6.982862327247858,4.712420663796365,3.8838585889170645
20200112,Points_position_Lower_Saxony,12,4.3692421382293105,3.7052843011915684,4.966451644897461,4.824495229870081
20200112,Points_position_Pomerania,0,6.3261709664948285,7.799735877662897,7.367266855202615,4.971009162647533
20200112,Points_position_Pomerania,12,6.476675457321107,4.8342401422560215,3.741209030151367,3.017173681408167
20200112,Points_position_Brandeburg,0,4.248312995303422,5.995099876075983,5.936024866066873,3.0850190198252676
20200112,Points_position_Brandeburg,12,5.421261257492006,2.4624368585646152,3.416288375854492,3.2354506589472294
20200112,Points_position_Thuringia,0,5.2369986032135785,6.304445121437311,5.542533121071756,4.14497080205183
20200112,Points_position_Thuringia,12,5.568602032028139,4.222431365400553,3.716533660888672,4.710775289684534
20200112,Points_position_Westphalia,0,5.576642081607133,6.596095893532038,4.276549539528787,3.9469765698740957
20200112,Points_position_Westphalia,12,4.651220745407045,3.72871607914567,3.8907108306884766,4.920114431530237
20200112,Points_position_Rhineland,0,6.0089407418854535,5.86620507016778,4.169781885109842,3.468132880909252
